doc_id,pdf_doc_id,source_path,file_name,title,logical_index,chunks,tables,pages
ae2a9ed341122b9583552704_L9,ae2a9ed341122b9583552704,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_хроническим_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_хроническим_периодонтитом_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L9,1,5,9
ae2a9ed341122b9583552704_L10,ae2a9ed341122b9583552704,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_хроническим_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_хроническим_периодонтитом_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L10,1,5,9
ae2a9ed341122b9583552704_L11,ae2a9ed341122b9583552704,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_хроническим_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_хроническим_периодонтитом_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L11,1,5,9
ae2a9ed341122b9583552704_L12,ae2a9ed341122b9583552704,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_хроническим_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_хроническим_периодонтитом_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L12,1,5,9
ae2a9ed341122b9583552704_L13,ae2a9ed341122b9583552704,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_хроническим_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_хроническим_периодонтитом_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L13,1,5,9
ae2a9ed341122b9583552704_L14,ae2a9ed341122b9583552704,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_хроническим_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_хроническим_периодонтитом_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L14,1,5,9
ae2a9ed341122b9583552704_L15,ae2a9ed341122b9583552704,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_хроническим_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_хроническим_периодонтитом_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L15,1,5,9
ae2a9ed341122b9583552704_L16,ae2a9ed341122b9583552704,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_хроническим_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_хроническим_периодонтитом_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L16,1,5,9
ae2a9ed341122b9583552704_L17,ae2a9ed341122b9583552704,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_хроническим_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_хроническим_периодонтитом_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L17,1,5,9
ae2a9ed341122b9583552704_L18,ae2a9ed341122b9583552704,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_хроническим_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_хроническим_периодонтитом_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L18,1,5,9
ae2a9ed341122b9583552704_L19,ae2a9ed341122b9583552704,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_хроническим_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_хроническим_периодонтитом_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L19,1,5,9
ae2a9ed341122b9583552704_L20,ae2a9ed341122b9583552704,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_хроническим_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_хроническим_периодонтитом_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L20,2,5,9
ae2a9ed341122b9583552704_L21,ae2a9ed341122b9583552704,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_хроническим_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_хроническим_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП Диагностика и лечение пациентов детс население с хроническим периодонтитом пост МЗ 30.11.2022 112,L21,1,5,9
ae2a9ed341122b9583552704_L22,ae2a9ed341122b9583552704,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_хроническим_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_хроническим_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КЛИНИЧЕСКИЙ ПРОТОКОЛ,L22,1,5,9
ae2a9ed341122b9583552704_L23,ae2a9ed341122b9583552704,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_хроническим_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_хроническим_периодонтитом_пост_МЗ_30.11.2022_112.pdf,клинический протокол определяет общие требования к объему,L23,51,5,9
b70844f1c619b5cfc0639207_L0,b70844f1c619b5cfc0639207,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,Об утверждении клинических протоколов,L0,1,5,9
b70844f1c619b5cfc0639207_L1,b70844f1c619b5cfc0639207,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L1,1,5,9
b70844f1c619b5cfc0639207_L2,b70844f1c619b5cfc0639207,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L2,1,5,9
b70844f1c619b5cfc0639207_L3,b70844f1c619b5cfc0639207,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L3,1,5,9
b70844f1c619b5cfc0639207_L4,b70844f1c619b5cfc0639207,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L4,1,5,9
b70844f1c619b5cfc0639207_L5,b70844f1c619b5cfc0639207,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L5,1,5,9
b70844f1c619b5cfc0639207_L6,b70844f1c619b5cfc0639207,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L6,1,5,9
b70844f1c619b5cfc0639207_L7,b70844f1c619b5cfc0639207,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L7,1,5,9
b70844f1c619b5cfc0639207_L8,b70844f1c619b5cfc0639207,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L8,1,5,9
b70844f1c619b5cfc0639207_L9,b70844f1c619b5cfc0639207,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L9,1,5,9
b70844f1c619b5cfc0639207_L10,b70844f1c619b5cfc0639207,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L10,1,5,9
b70844f1c619b5cfc0639207_L11,b70844f1c619b5cfc0639207,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L11,1,5,9
b70844f1c619b5cfc0639207_L12,b70844f1c619b5cfc0639207,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L12,1,5,9
b70844f1c619b5cfc0639207_L13,b70844f1c619b5cfc0639207,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L13,1,5,9
b70844f1c619b5cfc0639207_L14,b70844f1c619b5cfc0639207,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L14,1,5,9
b70844f1c619b5cfc0639207_L15,b70844f1c619b5cfc0639207,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L15,1,5,9
b70844f1c619b5cfc0639207_L16,b70844f1c619b5cfc0639207,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L16,1,5,9
b70844f1c619b5cfc0639207_L17,b70844f1c619b5cfc0639207,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L17,1,5,9
b70844f1c619b5cfc0639207_L18,b70844f1c619b5cfc0639207,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L18,1,5,9
b70844f1c619b5cfc0639207_L19,b70844f1c619b5cfc0639207,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L19,1,5,9
b70844f1c619b5cfc0639207_L20,b70844f1c619b5cfc0639207,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L20,2,5,9
b70844f1c619b5cfc0639207_L21,b70844f1c619b5cfc0639207,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП Диагностика и лечение пациентов детс население с юношеским ювенильным периодонтитом пост МЗ 30.11.2022 112,L21,1,5,9
b70844f1c619b5cfc0639207_L22,b70844f1c619b5cfc0639207,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КЛИНИЧЕСКИЙ ПРОТОКОЛ,L22,1,5,9
b70844f1c619b5cfc0639207_L23,b70844f1c619b5cfc0639207,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_с_юношеским_ювенильным_периодонтитом_пост_МЗ_30.11.2022_112.pdf,клинический протокол определяет общие требования к объему,L23,49,5,9
0fbf17bc9d9a2666b08b450a_L0,0fbf17bc9d9a2666b08b450a,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,Об утверждении клинических протоколов,L0,1,3,8
0fbf17bc9d9a2666b08b450a_L1,0fbf17bc9d9a2666b08b450a,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L1,1,3,8
0fbf17bc9d9a2666b08b450a_L2,0fbf17bc9d9a2666b08b450a,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L2,1,3,8
0fbf17bc9d9a2666b08b450a_L3,0fbf17bc9d9a2666b08b450a,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L3,1,3,8
0fbf17bc9d9a2666b08b450a_L4,0fbf17bc9d9a2666b08b450a,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L4,1,3,8
0fbf17bc9d9a2666b08b450a_L5,0fbf17bc9d9a2666b08b450a,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L5,1,3,8
0fbf17bc9d9a2666b08b450a_L6,0fbf17bc9d9a2666b08b450a,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L6,1,3,8
0fbf17bc9d9a2666b08b450a_L7,0fbf17bc9d9a2666b08b450a,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L7,1,3,8
0fbf17bc9d9a2666b08b450a_L8,0fbf17bc9d9a2666b08b450a,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L8,1,3,8
0fbf17bc9d9a2666b08b450a_L9,0fbf17bc9d9a2666b08b450a,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L9,1,3,8
0fbf17bc9d9a2666b08b450a_L10,0fbf17bc9d9a2666b08b450a,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L10,1,3,8
0fbf17bc9d9a2666b08b450a_L11,0fbf17bc9d9a2666b08b450a,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L11,1,3,8
0fbf17bc9d9a2666b08b450a_L12,0fbf17bc9d9a2666b08b450a,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L12,1,3,8
0fbf17bc9d9a2666b08b450a_L13,0fbf17bc9d9a2666b08b450a,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L13,1,3,8
0fbf17bc9d9a2666b08b450a_L14,0fbf17bc9d9a2666b08b450a,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L14,1,3,8
0fbf17bc9d9a2666b08b450a_L15,0fbf17bc9d9a2666b08b450a,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L15,1,3,8
0fbf17bc9d9a2666b08b450a_L16,0fbf17bc9d9a2666b08b450a,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L16,1,3,8
0fbf17bc9d9a2666b08b450a_L17,0fbf17bc9d9a2666b08b450a,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L17,1,3,8
0fbf17bc9d9a2666b08b450a_L18,0fbf17bc9d9a2666b08b450a,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L18,1,3,8
0fbf17bc9d9a2666b08b450a_L19,0fbf17bc9d9a2666b08b450a,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L19,1,3,8
0fbf17bc9d9a2666b08b450a_L20,0fbf17bc9d9a2666b08b450a,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,клинический протокол «Диагностика и лечение пациентов (детское население),L20,2,3,8
0fbf17bc9d9a2666b08b450a_L21,0fbf17bc9d9a2666b08b450a,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,КП Диагностика и лечение пациентов детс население со стоматитом и родственными поражениями пост МЗ 30.11.2022 112,L21,1,3,8
0fbf17bc9d9a2666b08b450a_L22,0fbf17bc9d9a2666b08b450a,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,КЛИНИЧЕСКИЙ ПРОТОКОЛ,L22,1,3,8
0fbf17bc9d9a2666b08b450a_L23,0fbf17bc9d9a2666b08b450a,minzdrav_protocols/stomatologiya/КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,КП_Диагностика_и_лечение_пациентов_детс_население_со_стоматитом_и_родственными_поражениями_пост_МЗ_30.11.2022_112.pdf,клинический протокол определяет общие требования к объему,L23,52,3,8
b6580101de0de72a560b3571_L0,b6580101de0de72a560b3571,minzdrav_protocols/stomatologiya/КП_Диагностика_лечение_пациентов_д-нас_в-нас_с_патологической_резорбцией_зуба_пост_МЗ_2025_53.pdf,КП_Диагностика_лечение_пациентов_д-нас_в-нас_с_патологической_резорбцией_зуба_пост_МЗ_2025_53.pdf,Об утверждении клинического протокола,L0,1,2,6
